name,upper_left_latitude,upper_left_longitude,upper_right_latitude,upper_right_longitude,lower_left_latitude,lower_left_longitude,lower_right_latitude,lower_right_longitude,offset,shape_x,shape_y,pix_res
ch2_tmc_ncn_20191229T1201056358_g_grd_gds,1.69271068,143.423271,1.69049802,143.988804,31.4406982,144.139066,31.4435863,143.433275
ch2_tmc_ncn_20191230T0934252172_g_grd_d18,0.365816159,132.224711,0.370036958,131.676148,29.9591621,131.847649,29.9547171,132.508083
ch2_tmc_ncn_20191230T2120128808_g_grd_d18,0.460157718,125.809675,0.463692716,125.261715,30.1008165,125.543624,30.0962713,126.199532
ch2_tmc_ncn_20191231T1103398359_g_grd_d18,0.486863074,118.318404,0.49863252,117.764267,30.1500105,118.165757,30.1364501,118.828571
ch2_tmc_ncn_20191231T1656342808_g_grd_m65,0.42991062,115.083341,0.438658733,114.544801,7.3526805,114.666048,7.34625367,115.211147
ch2_tmc_ncn_20191231T2249281228_g_grd_g26,0.375226866,111.871251,0.382643803,111.330805,30.1480215,111.786668,30.1393328,112.433779
ch2_tmc_ncn_20200101T0442246060_g_grd_d18,0.449754135,108.711939,0.453679649,108.16082,30.1954983,108.625849,30.1884861,109.287595
ch2_tmc_ncn_20200102T0413599975_g_grd_d18,-39.4409981,94.8996964,-39.4227906,93.9844995,-24.583117,94.4672319,-24.6002424,95.2429493
ch2_tmc_ncn_20200102T1212541093_g_grd_d18,-30.7694261,90.7356819,-30.7498043,89.9292811,-0.600678208,90.6111804,-0.618016788,91.3071554
ch2_tmc_ncn_20200102T1809548839_g_grd_m65,-30.8659806,87.4699119,-30.851689,86.6625775,-0.679856898,87.3451419,-0.691439386,88.0395809
ch2_tmc_ncn_20200103T0006532402_g_grd_gds,-31.0815422,84.2043563,-31.0682081,83.3980963,-26.1902079,83.5393197,-26.206532,84.3075088
ch2_tmc_ncn_20200103T0603546139_g_grd_d18,-31.1745634,80.9455516,-31.1586012,80.1444534,-0.940192609,80.8421969,-0.953444496,81.5261748
ch2_tmc_ncn_20200103T1555534119_g_grd_m65,-30.6013358,75.5522846,-30.5865194,74.7688575,-0.4254121,75.4222991,-0.437970172,76.094931
ch2_tmc_ncn_20200104T0343214194_g_grd_gds,-30.6792617,69.1033254,-30.6654693,68.3338141,-0.478680017,68.9219136,-0.490477916,69.5836541
ch2_tmc_ncn_20200104T0937026555_g_grd_d18,-30.7664686,65.858341,-30.7549973,65.1075207,-0.560256922,65.6630071,-0.56993557,66.3126525
ch2_tmc_ncn_20200104T1530461000_g_grd_d18,-30.6466956,62.6115762,-30.6357888,61.86938,-0.428129593,62.3963613,-0.437458458,63.0433916
ch2_tmc_ncn_20200105T0120573802_g_grd_gds,-28.6580845,57.1594883,-28.6436333,56.4519193,-22.8369786,56.5699077,-22.8455905,57.2449373
ch2_tmc_ncn_20200105T0714464654_g_grd_d18,-28.3703169,53.9055732,-28.3609474,53.192432,1.8651731,53.6392918,1.85708239,54.2758797
ch2_tmc_ncn_20200105T1308365620_g_grd_d18,-28.1109108,50.621267,-28.1012638,49.9103071,2.12975524,50.3396384,2.12132799,50.9729812
ch2_tmc_ncn_20200105T1902278938_g_grd_mad,-27.8240082,47.3543383,-27.814797,46.6379088,2.33895966,47.0391627,2.33095971,47.6763809
ch2_tmc_ncn_20200106T0650044736_g_grd_d18,-27.3749741,40.8809003,-27.3682573,40.16056,2.88817528,40.4553751,2.88240651,41.1001207
ch2_tmc_ncn_20200106T1837379808_g_grd_mad,-27.0814599,34.4156006,-27.0759617,33.7031253,3.09315514,33.8946166,3.0886528,34.5363344
ch2_tmc_ncn_20200107T0031239990_g_grd_mad,-26.8655344,31.2149082,-26.863632,30.5004545,3.35829902,30.6340139,3.35688654,31.278854
ch2_tmc_ncn_20200107T0625103362_g_grd_gds,-26.5850555,28.012475,-26.5827464,27.3036438,3.57572751,27.3855141,3.5738392,28.025961
ch2_tmc_ncn_20200107T1218554551_g_grd_d18,-26.3739984,24.8177542,-26.3733386,24.0998344,3.8663438,24.1426328,3.86600998,24.7891317
ch2_tmc_ncn_20200107T1812397441_g_grd_d18,-26.2035203,21.6186816,-26.2029232,20.906816,3.99354246,20.9155877,3.99318713,21.5519529
